created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text
2024-12-23T20:22:38.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:22:24.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:22:18.000Z,"Texas, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:22:17.000Z,"New Orleans, LA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:22:16.000Z,USA,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:21:49.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:20:23.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:19:45.000Z,"Trump Town, USA",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:18:43.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:18:43.000Z,"California, USA",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:18:27.000Z,The Pussy Ranch ,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:18:25.000Z,Australia,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:17:56.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:17:39.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:17:33.000Z,United States,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:17:03.000Z,USA,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:16:52.000Z,UK,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:16:22.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:15:57.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:15:56.000Z,anunusualplace,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:15:46.000Z,Central Oregon,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:15:32.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:15:32.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:15:28.000Z,Following the Aurora Borealis,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:14:58.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:14:24.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:13:37.000Z,No porn 🚫,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:13:05.000Z,"Oklahoma City, OK",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:13:01.000Z,"Quinta e' Recreo, Chile",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:13:00.000Z,"San Francisco, California, USA",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:12:59.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:12:53.000Z,PNW ☔🏀,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:12:16.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:11:41.000Z,"Wisconsin, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:11:41.000Z,"Indiana, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:11:19.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:11:11.000Z,Twin cities,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:10:40.000Z,"Salem, OR",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:09:53.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:09:53.000Z,Pennsylvania ,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:09:39.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:09:33.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:09:04.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:08:53.000Z,"Pennsylvania, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:08:48.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:08:37.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:08:35.000Z,'MERICA,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:08:15.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:08:05.000Z,"The Costal Bend , Texas ",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:07:22.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:07:12.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:07:05.000Z,Kekistan,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:06:50.000Z,Colorado ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:06:44.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:06:41.000Z,"Orlando, FL",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:06:28.000Z,"Oregon, USA",,,,False,homeless,"PERSON0 [USER] My son was homeless on the streets of [ORGANIZATION] for [ORGANIZATION] When he finally decided enough was enough and came home I was shocked. He had lost all civility and hand to relearn basic manners, behaviors, and how to process emotions again. It took [PERSON] and it was very hard."
2024-12-23T20:06:22.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:06:19.000Z,A small planet of a minor star,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:05:45.000Z,"Maryland, USA",,,,False,homeless,"[USER] [USER] This cannot be the [ORGANIZATION] I grew up in and love so dearly. I just can’t reconcile it all. [PERSON] needs to be raised to the ground. Or if not raised, turned over to the homeless. This is the voters doing and they don’t deserve anything nice."
2024-12-23T20:05:39.000Z,"Detroit, MI",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:05:38.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:05:32.000Z,"Cincinnati, OH",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:05:27.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:05:20.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:04:17.000Z,"Covina, CA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:04:03.000Z,Commiefornia ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:03:32.000Z,"Birmingham, AL",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:02:56.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:02:30.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:02:25.000Z,FL,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:02:16.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:02:15.000Z,United States,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:02:12.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:01:58.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:01:48.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:01:27.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:01:10.000Z,US,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:01:02.000Z,New York,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:00:36.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:00:01.000Z,America is Back,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T19:59:49.000Z,"Yakima, WA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
