created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-08T00:18:42.000Z,,,,,False,homeless,"[USER] Also people hitting up drugs on the streets in [ORGANIZATION] and
[LOCATION] [STREET] you could no longer [STREET] down because tents literally went across them. And friends house equity being destroyed because they had homeless pooping and peeing
On their property. And a friend who had to",san francisco
2024-12-08T00:06:10.000Z,,,,,False,homeless,[USER] [USER] We also have 1/3 of the homeless population in the [ORGANIZATION]. You can’t walk around in [PERSON] because of drug paraphernalia. Not to mention the snatch and go crime. Did you know that the [ORGANIZATION] company saw more out bound than any other time. My state has turned into a toilet.,san francisco
2024-12-07T23:57:55.000Z,,,,,False,homeless,[USER] [ORGANIZATION] homeless encampment,san francisco
2024-12-07T23:52:14.000Z,U.S.A,,,,False,homeless,"[USER] Why would anyone want to play in a city that smells like shit all the time? [ORGANIZATION] is one of the nastiest cities anymore. I don't care how much you would pay me, that city is fuckin disgusting with all the homeless people shitting everywhere. That whole state is gross...",san francisco
2024-12-07T23:24:02.000Z,,,,,False,"homeless, homelessness","[USER] Big tech? [ORGANIZATION] and [PERSON]. Large wealth divide due to tech salaries, large homelessness issues. Plus big tech itself has been so left [ORGANIZATION].",san francisco
2024-12-07T23:04:26.000Z,"Sugar Land, TX",,,,False,homeless,"[USER] [USER] Me too I had always hoped to retire to [ORGANIZATION] or one of my girlfriends.Was on [ORGANIZATION] beach the homeless thing gotter.She couldn't pay..You know, 2 million dollars for a condo.And they outrageous taxes when you can't get in your garage.",san francisco
2024-12-07T22:55:35.000Z,"San Francisco, CA",,,,False,homeless,[USER] You sound like a disconnected [ORGANIZATION] reflecting on [ORGANIZATION] of yore.  [ORGANIZATION] doesn’t do any of the things you list but still expects those property tax payments.    They’d rather spend money on destroying the few good public schools remaining and enable the homeless/addiction,san francisco
2024-12-07T22:55:11.000Z,,,,,False,homeless,"[USER] [ORGANIZATION], even before the zombie, drug, homeless, tech nerds took it over.",san francisco
2024-12-07T22:05:36.000Z,"Eskişehir,Turkey",,,,False,"homeless, homelessness",GPE0 Voters To Decide Whether To Tax Tech Giants To Fight Homelessness. And tech CEOs from [ORGANIZATION] and ORG1 are argui,san francisco
2024-12-07T21:11:12.000Z,"San Francisco, CA",,,,False,homeless,"homeless people in [ORGANIZATION] don’t ask for spare change anymore, they straight up ask for “twenty dollars” now…

bruh, give ME twenty bucks tf you mean??",san francisco
2024-12-07T20:59:42.000Z,"California, USA ",,,,False,homeless,"[ORGANIZATION]  is facing a huge deficit.  Yet, the elite rich refuse to pay for riding the Muni.  This is a dead town, so why pay for anything?

“It’s no secret in [ORGANIZATION] that you can walk onto the bus without paying. Plenty of people do it — the indigent and homeless who [URL]",san francisco
2024-12-07T20:39:38.000Z,,,,,False,homeless,"[USER] Maybe we should be discussing how a homeless, mentally ill person who was just released from jail got the money to buy a gun and ammunition and travel from [ORGANIZATION] to [ORGANIZATION]. How does a homeless guy get thousands of dollars to pull this off!",san francisco
2024-12-07T20:35:02.000Z,,,,,False,homeless,"[USER] [USER] [PERSON]s homeless policy followed methods that [ORGANIZATION] implemented in many ways…just when the book “[ORGANIZATION]…Why Progressives ruin cities” was published. If the book was published earlier, [PERSON] could have saved a lot of pain.",san francisco
2024-12-07T20:32:13.000Z,,,,,False,"homeless, homelessness",so excited to be working with the startup [ORGANIZATION] to address ADU compliance in [ORGANIZATION] and the homelessness crisis.  Hope to contribute to the sanctuary city that [ORGANIZATION] is.,san francisco
2024-12-07T20:24:11.000Z,"Rancho Cucamonga, CA",,,,False,"homeless, homelessness","[USER] That said, there certainly are nonprofits who misused the funds intended to address homelessness. They should be held accountable. [URL]",san francisco
2024-12-07T20:05:42.000Z,,,,,False,homeless,"Was watching a Youtube video where they interview people in [ORGANIZATION]. The appalling thing about their homeless crisis is it's a lot of them are young people! Here in [PERSON], most homeless are older. And the residents express exasperation and frustration at the leadership.",san francisco
2024-12-07T20:03:38.000Z,"Brisbane, Queensland",,,,False,"homeless, homelessness","[USER] [USER] Yeah absolutely I think so, when has the Republicans held power in [ORGANIZATION], [PERSON], [ORGANIZATION], yet homelessness has been progressively getting worse and the Democrats are not doing anything about it, but you tell me if I'm wrong, what have they been doing to fix it",san francisco
2024-12-07T19:22:57.000Z,,,,,False,homeless,"[USER] [USER] The list you posted said literally zero about happiness 

How happy are the people of [ORGANIZATION] (the ones that don't immediate flee to a better [STREET] like thousands have)  when they have to step over garbage and homeless people ? Must be you don't pay enough taxes there huh?",san francisco
2024-12-07T18:32:30.000Z,Mars,,,,False,"homeless, homelessness","[USER] Same thing as [ORGANIZATION]… Politicians, homelessness, and Crime",san francisco
2024-12-07T18:32:06.000Z,"San Francisco, CA",,,,False,homeless,"[ORGANIZATION] only safe parking site for homeless people living in vehicles will close after [ORGANIZATION] of legal disputes, code violations and complaints.
[URL]",san francisco
2024-12-07T17:36:39.000Z,"San Francisco, CA",,,,False,homeless,"[USER] [USER] [USER] [USER] [ORGANIZATION] is violating Article 34 of California Constitution not allowing public input.  This in turn encourages Homeless Tourism draining our [LOCATION] coffers in lieu of real tourists bringing in [LOCATION] revenues.  The People need to stand for what is right

[URL]",san francisco
2024-12-07T16:49:51.000Z,Everywhere you're not,,,,False,"homeless, homelessness",[USER] [USER] You're in [ORGANIZATION]. Your city has a [ORGANIZATION] dollar budget [DATE] for homelessness. Yet ranks worse for it. How ignorant are your politicians and you people who keep voting for them? [URL],san francisco
2024-12-07T16:33:55.000Z,"San Francisco, CA",,,,False,"homeless, homelessness","NGOs have been the death of [ORGANIZATION]. Let me tell you why. 

Homelessness organizations like [ORGANIZATION] take in millions in grants; they took in exactly $861,857.00 in [ORGANIZATION]. They spent over $630k in salaries alone. 
This is fraud [USER] . Stop this. [URL] [URL]",san francisco
2024-12-07T16:26:25.000Z,"Somers, MT",,,,False,homeless,[USER] Agree. Or maybe the fellow suggests appointing homeless derelicts from [ORGANIZATION] to these simple jobs. The people elected [ORGANIZATION]. That means they trust him to attempt solving some problems. Most of those problems are caused by government that has gotten too big and too,san francisco
2024-12-07T16:15:41.000Z,"London 2.0, Fuck No!",,,,False,homeless,[USER] Looks like a [ORGANIZATION] leftist homeless [ORGANIZATION] librarian who used to be a C class actress in [ORGANIZATION] and fucked the producer to get into the [ORGANIZATION] but find out it was just a friend and it was for a commercial.,san francisco
2024-12-07T15:49:50.000Z,"San Francisco, CA",,,,False,homeless,"PERSON0 [USER] Thanks PERSON1
GPE0 streets had become a scene from a zombie apocalypse film
And this has to stop!
Feces and zombie drug addicts everywhere!
He hid homeless people in hotels during the pandemic and made us pay for it, he then pushed then for a second for the Chinese",san francisco
2024-12-07T15:03:39.000Z,,,,,False,homeless,"[USER] [USER] [USER] In GPE0 I can easily take out my phone without a fear of being robbed by a homeless person, a migrant or a black person with a gun. And [PERSON] was attacked for the first time in his life exactly in [PERSON] :) And it is better to tell the British about alcoholism",san francisco
2024-12-07T14:33:41.000Z,,,,,False,homeless,[USER] GPE0 ONCE WAS A COOL [STREET] WHEN WE LEFT ORG0 DATE0 IT HAD TURNED INTO A MINI GPE1 STYLED [ORGANIZATION] EVERYWHERE,san francisco
2024-12-07T14:08:10.000Z,"SF, London.",,,,False,homeless,"After a tumultuous run, [ORGANIZATION] set to close exorbitantly expensive homeless site [URL] via [ORGANIZATION]",san francisco
2024-12-07T14:06:51.000Z,,,,,False,homeless,[USER] [USER] [USER] Much as I love [PERSON] any metric that has [PERSON] is flawed. More homeless in [PERSON] than the whole of GPE2. Parts of it are like [ORGANIZATION]. Genuinely sad to see how it has declined.,san francisco
2024-12-07T11:37:53.000Z,"Austin, TX",,,,False,homeless,"Dueling dystopias: [ORGANIZATION]'s capital now has 20% more homeless than [ORGANIZATION], with [PERSON]' number increasing by 11% per year. [URL]",san francisco
2024-12-07T11:00:07.000Z,"Austin, TX",,,,False,homeless,"Dueling dystopias: [ORGANIZATION]'s capital now has 20% more homeless compared to [ORGANIZATION], with [PERSON]' number increasing by 11% per year. [URL]",san francisco
2024-12-07T09:27:55.000Z,Gotham by the Bay,,,,False,homeless,"[ORGANIZATION] taxpayers: 
They’re arresting [ORGANIZATION] fare evaders and removing the homeless.

[USER]: 
Right wing bloodlust! [URL]",san francisco
2024-12-07T09:13:40.000Z,,,,,False,"homeless, homelessness",[USER] GPE0 Voters To Decide Whether To Tax Tech Giants To Fight Homelessness. And tech CEOs from [ORGANIZATION] and ORG1 are argui,san francisco
2024-12-07T06:05:03.000Z,Canada,,,,False,homeless,"[USER] This is rich. Passing judgment on a sovereign nation for their addordability &amp; housing issues when you live in [ORGANIZATION].

[PERSON] has [ORGANIZATION] more citizens than GPE2. It also has almost ×3.5 the homeless population.

Fix your own problems, &amp; we'll deal with our own. Thanks. [URL]",san francisco
2024-12-07T05:40:50.000Z,,,,,False,homeless,"[USER] Something like this should be built near [ORGANIZATION], for all of the homeless and mentally unwell people in that city.",san francisco
2024-12-07T04:19:13.000Z,KY girl in Silicon Valley,,,,False,"homeless, homelessness",[ORGANIZATION] is broken. High #taxes but wasteful spending. [ORGANIZATION] spent $24 billion addressing #homelessness. How it's going 👇 [URL] [URL],san francisco
2024-12-07T03:35:03.000Z,"San Francisco, CA",,,,False,homeless,"[ORGANIZATION] only safe parking site for homeless people living out of their vehicles will close after [ORGANIZATION] filled with legal disputes, code violations and extensive complaints. [URL]",san francisco
2024-12-07T02:24:19.000Z,"California, USA",,,,False,homeless,"[USER] LOL [ORGANIZATION] is gone- they sic the police on a guy eating in the ""paid"" area but will let allow the homeless to do drugs and defecate in the middle of the sidewalk in broad daylight.",san francisco
2024-12-07T00:48:10.000Z,Pluto,,,,False,"homeless, homelessness","“…the site served far fewer people than projected, failed to make a dent in [ORGANIZATION] homelessness crisis and cost significantly more than initial estimates.” [ORGANIZATION]",san francisco
2024-12-07T00:47:32.000Z,"San Francisco, CA",,,,False,homeless,"[USER] PERSON0 [USER] [USER] PERSON1 advocates for tougher enforcement against fentanyl dealers to end open-air drug markets and restore public safety: [URL]

PERSON1 supports the city’s ability to clear homeless encampments and believes people should not remain living in tents on public",san francisco
2024-12-07T00:08:54.000Z,"Santa Barbara, CA ",,,,False,homeless,Its crazy how you cant say homeless in [ORGANIZATION]. If you cannot afford a home/apt in [PERSON] you should leave. Simple. [URL],san francisco
2024-12-06T23:49:39.000Z,Kiengi ,,,,False,homeless,Please pray for my sister who has been drug and booze addicted for [ORGANIZATION] on top of her mental illness and became homeless [DATE].  While on a drunken episode in [ORGANIZATION] she started a barrel fire outside a municipal building and was arrested and charged,san francisco
2024-12-06T23:30:33.000Z,"Romoland, CA",,,,False,homeless,"[USER] No different in [ORGANIZATION], or [PERSON], or GPE2. Or any major city that has mass transit and a bad homeless population that are mentally unstable!
PERSON0!
If you take a bus it's similar as well 
And usually that bus has to be pulled out of service in the middle of a",san francisco
2024-12-06T23:03:44.000Z,"Oakland, CA",,,,False,homeless,[USER] [USER] It turned into trash after Mayor [PERSON] and Rev. [PERSON] turned helping the homeless into a money laundering scam. Turning [ORGANIZATION] into a sanctuary city has been another money laundering scam. [ORGANIZATION] just bought another 9mil.mansion.,san francisco
